"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","PHARMAEXP","TOT","PC_GDP","A","2018",0.853,
"IRL","PHARMAEXP","TOT","PC_GDP","A","2019",0.795,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1975",37.145,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1976",38.842,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1977",41.348,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1978",48.546,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1979",52.028,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1980",55.584,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1981",51.678,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1982",54.405,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1983",54.809,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1984",59.448,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1985",63.834,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1986",68.406,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1987",73.73,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1988",79.685,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1989",90.957,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1990",95.944,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1991",100.573,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1992",109.164,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1993",118.635,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1994",125.728,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1995",135.951,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1996",152.588,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1997",161.653,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1998",184.301,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1999",209.316,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2000",259.28,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2001",307.974,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2002",357.489,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2003",389.009,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2004",439.037,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2005",478.631,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2006",527.242,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2007",553.197,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2008",581.225,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2009",584.508,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2010",600.441,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2011",599.581,"B"
"IRL","PHARMAEXP","TOT","USD_CAP","A","2012",627.852,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2013",582.303,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2014",555.2,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2015",560.482,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2016",591.262,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2017",602.378,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2018",609.121,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2019",604.746,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1988",1.534,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1989",1.545,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1990",1.498,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1991",1.512,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1992",1.524,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1993",1.438,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1994",1.39,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1995",1.338,"B"
"ITA","PHARMAEXP","TOT","PC_GDP","A","1996",1.387,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1997",1.455,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1998",1.496,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1999",1.549,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2000",1.601,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2001",1.696,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2002",1.72,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2003",1.674,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2004",1.714,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2005",1.699,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2006",1.698,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2007",1.627,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2008",1.637,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2009",1.698,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2010",1.672,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2011",1.627,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2012",1.461,"B"
"ITA","PHARMAEXP","TOT","PC_GDP","A","2013",1.497,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2014",1.508,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2015",1.582,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2016",1.54,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2017",1.528,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2018",1.556,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2019",1.563,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1988",242.521,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1989",261.102,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1990",272.616,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1991",289.854,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1992",300.965,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1993",284.139,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1994",283.839,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1995",285.714,"B"
"ITA","PHARMAEXP","TOT","USD_CAP","A","1996",304.985,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1997",333.052,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1998",358.305,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1999",381.619,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2000",429.425,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2001",471.464,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2002",501.305,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2003",489.233,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2004",514.552,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2005",510.092,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2006",535.367,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2007",538.884,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2008",562.602,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2009",558.059,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2010",582.377,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2011",574.551,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2012",510.916,"B"
"ITA","PHARMAEXP","TOT","USD_CAP","A","2013",519.224,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2014",516.479,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2015",551.703,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2016",577.766,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2017",594.489,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2018",631.721,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2019",658.911,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1980",1.323,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1984",1.239,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1985",1.165,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1986",1.212,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1987",1.295,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1988",1.26,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1989",1.316,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1990",1.233,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1991",1.321,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1992",1.326,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1993",1.409,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1994",1.386,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1995",1.322,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1996",1.288,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1997",1.248,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1998",1.187,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1999",1.266,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2000",1.316,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2001",1.388,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2002",1.393,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2003",1.486,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2004",1.49,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2005",1.54,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2006",1.545,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2007",1.576,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2008",1.632,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2009",1.901,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2010",1.875,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2011",2.008,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2012",2.038,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2013",2.035,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2014",2.037,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2015",2.148,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2016",2.012,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2017",1.973,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2018",1.945,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1980",112.896,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1984",144.604,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1985",146.536,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1986",161.83,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1987",185.125,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1988",199.213,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1989",227.077,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1990",232.402,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1991",265.738,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1992",274.829,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1993",295.371,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1994",297.942,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1995",296.304,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1996",301.366,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1997",297.607,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1998",281.556,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1999",302.756,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2000",340.659,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2001",366.395,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2002",384.942,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2003",428.968,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2004",448.731,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2005",489.158,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2006",506.504,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2007",536.992,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2008",557.041,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2009",624.098,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2010",648.898,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2011",707.419,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2012",749.96,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2013",812.268,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2014",813.859,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2015",891.136,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2016",797.703,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2017",806.324,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2018",811.275,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1970",0.551,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1971",0.458,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1972",0.427,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1973",0.365,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1974",0.315,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1975",0.485,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1976",0.5,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1977",0.461,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1978",0.511,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1979",0.672,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1980",0.738,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1981",0.783,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1982",0.774,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1983",0.751,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1984",0.704,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1985",0.715,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1986",0.689,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1987",0.671,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1988",0.69,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1989",0.806,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1990",0.785,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1991",0.753,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1992",0.76,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1993",0.763,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1994",0.756,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1995",0.771,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1996",0.819,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1997",0.812,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1998",0.818,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1999",0.863,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2000",0.953,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2001",1.137,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2002",1.111,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2003",1.22,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2004",1.214,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2005",1.251,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2006",1.358,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2007",1.358,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2008",1.381,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2009",1.463,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2010",1.46,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2011",1.454,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2012",1.43,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2013",1.385,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2014",1.388,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2015",1.382,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2016",1.436,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2017",1.442,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2018",1.498,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2019",1.584,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2020",1.623,"P"
"KOR","PHARMAEXP","TOT","USD_CAP","A","1970",4.062,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1971",3.706,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1972",3.835,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1973",3.936,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1974",3.908,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1975",6.645,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1976",8.14,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1977",8.727,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1978",11.354,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1979",17.281,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1980",19.675,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1981",23.595,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1982",26.401,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1983",30.063,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1984",32.193,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1985",36.052,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1986",40.027,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1987",45.159,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1988",53.892,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1989",69.218,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1990",76.96,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1991",82.109,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1992",88.7,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1993",96.424,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1994",104.081,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1995",117.737,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1996",132.595,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1997",137.819,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1998",129.946,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1999",148.675,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2000",177.339,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2001",221.074,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2002",236.499,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2003",268.335,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2004",285.681,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2005",307.442,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2006",350.414,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2007",380.785,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2008",398.134,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2009",426.765,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2010",463.481,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2011",475.841,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2012",483.09,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2013",471.788,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2014",478.42,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2015",517.207,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2016",553.111,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2017",570.4,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2018",615.872,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2019",660.751,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2020",674.601,"P"
"LUX","PHARMAEXP","TOT","PC_GDP","A","1970",0.587,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1971",0.653,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1972",0.63,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1973",0.606,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1974",0.576,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1975",0.683,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1976",0.685,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1977",0.695,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1978",0.729,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1979",0.726,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1980",0.723,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1981",0.747,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1982",0.704,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1983",0.683,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1984",0.688,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1985",0.73,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1986",0.737,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1987",0.791,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1988",0.786,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1989",0.774,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1990",0.766,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1991",0.738,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1994",0.624,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","1995",0.642,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1996",0.616,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1997",0.664,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1998",0.668,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1999",0.661,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2000",0.651,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","2001",0.702,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2002",0.733,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2003",0.764,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2004",0.765,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2005",0.733,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2006",0.684,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2007",0.665,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2008",0.669,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2009",0.724,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2010",0.68,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2011",0.543,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","2012",0.699,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","2013",0.674,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2014",0.636,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2015",0.617,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2016",0.603,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2017",0.601,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2018",0.596,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2019",0.569,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1995",252.135,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1996",255.309,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1997",286.836,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1998",298.717,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1999",338.318,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2000",376.318,"B"
"LUX","PHARMAEXP","TOT","USD_CAP","A","2001",406.861,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2002",462.209,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2003",483.628,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2004",497.202,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2005",498.272,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2006",525.208,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2007",542.602,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2008",555.407,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2009",564.017,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2010",544.098,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2011",428.821,"B"
"LUX","PHARMAEXP","TOT","USD_CAP","A","2012",554.228,"B"
"LUX","PHARMAEXP","TOT","USD_CAP","A","2013",565.568,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2014",550.604,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2015",548.098,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2016",564.384,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2017",570.386,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2018",588.742,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2019",574.109,
"MEX","PHARMAEXP","TOT","PC_GDP","A","1999",0.832,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2000",0.887,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2001",0.959,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2002",1.098,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2003",2.087,"B"
"MEX","PHARMAEXP","TOT","PC_GDP","A","2004",2.087,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2005",2.078,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2006",1.964,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2007",1.956,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2008",1.889,"B"
"MEX","PHARMAEXP","TOT","PC_GDP","A","2009",1.989,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2010",1.462,"B"
"MEX","PHARMAEXP","TOT","PC_GDP","A","2011",1.247,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2012",1.325,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2013",1.311,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2014",1.279,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2015",1.295,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2016",1.262,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2017",1.253,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2018",1.219,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2019",1.203,
"MEX","PHARMAEXP","TOT","USD_CAP","A","1999",90.205,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2000",103.13,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2001",112.854,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2002",129.947,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2003",247.136,"B"
"MEX","PHARMAEXP","TOT","USD_CAP","A","2004",269.017,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2005",274.714,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2006",285.351,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2007",295.162,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2008",298.247,"B"
"MEX","PHARMAEXP","TOT","USD_CAP","A","2009",296.342,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2010",227.814,"B"
"MEX","PHARMAEXP","TOT","USD_CAP","A","2011",206.052,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2012",227.68,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2013",226.219,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2014",227.957,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2015",240.501,
